gene_id	ERR5671402	ERR5671403	ERR5671404	ERR5671405	ERR5671406	ERR5671407	ERR5671408	ERR5671409	ERR5671410
ENSMUSG00000114254	0	0	0	0	0	0	0	0	0
ENSMUSG00000114267	3	2	7	10	3	37	0	4	0
ENSMUSG00000114283	0	0	1	0	0	0	0	0	0
ENSMUSG00000114293	0	0	0	0	1	0	0	0	0
ENSMUSG00000114300	0	0	0	0	0	0	0	0	0
ENSMUSG00000114303	0	0	0	0	0	0	0	0	0
ENSMUSG00000114316	0	7	0	8	1	10	0	0	0
ENSMUSG00000114318	0	0	0	0	1	0	0	0	0
ENSMUSG00000114326	0	0	0	1	0	0	0	0	0
ENSMUSG00000114327	0	0	0	0	0	0	0	0	0
ENSMUSG00000114336	0	0	0	0	0	0	0	0	0
ENSMUSG00000114349	1	0	0	3	1	0	0	3	0
ENSMUSG00000114365	0	0	0	0	0	0	0	0	0
ENSMUSG00000114374	0	0	0	0	0	0	1	0	0
ENSMUSG00000114376	0	0	0	0	0	0	0	0	1
ENSMUSG00000114397	0	0	0	0	0	0	0	0	0
ENSMUSG00000114431	11	0	16	15	1	52	13	2	3
ENSMUSG00000114433	2	4	12	3	0	4	9	3	0
ENSMUSG00000114442	6	6	0	6	0	8	3	17	1
ENSMUSG00000114457	0	0	0	0	0	0	0	0	0
ENSMUSG00000114459	0	0	0	1	0	0	0	0	0
ENSMUSG00000114460	1	0	0	0	0	0	0	0	0
ENSMUSG00000114461	0	0	0	1	0	0	0	0	0
ENSMUSG00000114469	0	2	16	15	2	4	0	0	0
ENSMUSG00000114475	0	0	0	0	0	0	0	0	0
ENSMUSG00000114482	8	9	9	3	0	4	0	0	0
ENSMUSG00000114498	0	0	0	0	0	1	0	0	0
ENSMUSG00000114532	0	0	0	0	0	0	0	0	1
ENSMUSG00000114544	0	0	0	0	0	0	0	0	1
ENSMUSG00000114545	0	0	0	0	0	1	0	0	0
ENSMUSG00000114553	0	0	0	0	0	0	0	1	0
ENSMUSG00000114554	2	4	10	0	0	1	0	2	12
ENSMUSG00000114558	0	0	1	0	0	0	0	0	0
ENSMUSG00000114565	0	0	0	0	0	0	0	0	0
ENSMUSG00000114571	0	0	0	0	0	0	0	1	0
ENSMUSG00000114581	0	0	0	1	0	0	0	0	0
ENSMUSG00000114589	0	0	0	0	0	0	0	0	0
ENSMUSG00000114602	5	4	11	9	0	17	0	5	17
ENSMUSG00000114604	0	0	0	0	0	0	0	1	0
ENSMUSG00000114620	0	0	0	0	0	0	0	0	0
ENSMUSG00000114622	0	0	4	7	2	22	7	2	6
ENSMUSG00000114664	5	3	2	7	1	25	0	9	7
ENSMUSG00000114679	0	0	0	0	0	0	0	0	0
ENSMUSG00000114683	0	0	1	0	0	0	0	0	0
ENSMUSG00000114707	7	0	0	11	2	13	0	3	4
ENSMUSG00000114737	5	1	5	3	4	0	3	47	4
ENSMUSG00000114743	0	0	0	0	0	0	0	0	0
ENSMUSG00000114755	0	1	0	0	0	0	0	0	0
ENSMUSG00000114756	4	2	2	3	2	0	1	0	1
ENSMUSG00000114771	6	2	0	5	0	20	0	0	1
ENSMUSG00000114777	0	0	0	1	0	0	0	0	0
ENSMUSG00000114780	1	4	6	12	0	3	7	0	12
ENSMUSG00000114782	0	0	0	0	0	0	0	0	0
ENSMUSG00000114788	0	0	0	0	0	0	1	0	0
ENSMUSG00000114796	1	0	0	0	0	0	0	0	0
ENSMUSG00000114805	15	8	4	4	11	2	0	0	0
ENSMUSG00000114815	1	0	0	0	0	0	0	0	0
ENSMUSG00000114826	3	0	4	9	0	6	0	12	9
ENSMUSG00000114827	166	110	51	113	163	91	1	0	0
ENSMUSG00000114829	1	2	2	4	2	0	0	2	0
ENSMUSG00000114838	0	0	0	0	0	0	0	0	0
ENSMUSG00000114857	0	1	0	0	0	0	0	0	0
ENSMUSG00000114883	1	14	3	0	0	4	0	3	0
ENSMUSG00000114890	0	0	0	0	0	0	0	0	0
ENSMUSG00000114898	2	2	4	0	0	0	1	0	11
ENSMUSG00000114906	0	0	1	0	0	0	0	0	0
ENSMUSG00000114907	2	19	2	2	16	6	8	2	0
ENSMUSG00000114918	0	0	0	0	0	0	0	0	1
ENSMUSG00000114926	8	29	14	45	31	25	10	17	0
ENSMUSG00000114933	0	0	0	0	0	1	0	0	0
ENSMUSG00000114939	0	1	0	0	1	3	1	0	1
ENSMUSG00000114940	0	0	0	0	1	0	0	0	0
ENSMUSG00000114949	0	0	0	0	0	0	1	0	0
ENSMUSG00000114981	0	0	0	0	0	1	0	0	0
ENSMUSG00000114991	0	0	0	0	0	0	0	0	0
ENSMUSG00000114999	5	3	9	0	0	0	6	5	12
ENSMUSG00000115005	12	4	0	14	0	2	10	9	8
ENSMUSG00000115023	3	1	6	4	4	13	6	4	9
ENSMUSG00000115041	0	2	4	8	3	19	0	8	17
ENSMUSG00000115042	0	0	0	0	0	1	0	0	0
ENSMUSG00000115046	0	0	0	0	0	0	0	0	0
ENSMUSG00000115047	0	0	0	0	0	0	0	0	0
ENSMUSG00000115057	8	4	8	0	2	0	0	0	0
ENSMUSG00000115060	0	0	0	0	0	0	0	0	0
ENSMUSG00000115087	4	5	1	8	0	41	10	8	13
ENSMUSG00000115091	0	0	0	0	0	0	0	0	0
ENSMUSG00000115103	0	1	0	0	0	0	0	0	0
ENSMUSG00000115119	0	0	1	0	0	0	0	0	0
ENSMUSG00000115126	0	0	0	0	0	0	0	0	0
ENSMUSG00000115128	0	0	0	0	0	0	0	0	1
ENSMUSG00000115129	15	7	10	32	5	74	13	9	16
ENSMUSG00000115131	0	0	0	0	0	0	0	0	0
ENSMUSG00000115137	0	0	0	0	0	0	0	0	1
ENSMUSG00000115148	4	0	0	9	0	6	0	3	0
ENSMUSG00000115153	0	0	0	0	0	0	0	0	0
ENSMUSG00000115157	0	0	0	2	1	0	0	0	0
ENSMUSG00000115164	0	0	0	0	0	0	0	0	1
ENSMUSG00000115169	0	0	0	0	0	0	0	0	0
ENSMUSG00000115171	0	0	0	0	0	0	1	0	0
ENSMUSG00000115190	0	0	0	1	0	0	0	0	0
ENSMUSG00000115193	0	0	0	1	0	0	0	0	0
ENSMUSG00000115200	1	1	0	0	0	0	0	0	0
ENSMUSG00000115223	0	0	0	0	1	0	0	0	0
ENSMUSG00000115232	0	0	0	0	4	3	3	0	2
ENSMUSG00000115241	0	0	0	0	0	0	0	0	0
ENSMUSG00000115249	0	0	0	0	0	10	8	1	19
ENSMUSG00000115264	1	5	8	8	4	10	0	0	0
ENSMUSG00000115265	0	0	0	0	0	0	0	0	0
ENSMUSG00000115270	10	1	0	8	16	4	11	10	2
ENSMUSG00000115276	16	2	17	39	18	122	5	16	39
ENSMUSG00000115279	2	2	8	2	3	26	0	2	10
ENSMUSG00000115280	16	4	3	4	11	4	4	0	0
ENSMUSG00000115290	0	0	0	0	0	0	0	0	0
ENSMUSG00000115297	0	0	0	0	0	0	0	0	0
ENSMUSG00000115301	2	5	6	11	6	69	0	3	19
ENSMUSG00000115302	0	0	0	0	0	0	0	0	0
ENSMUSG00000115303	1	0	0	0	0	0	0	0	0
ENSMUSG00000115314	4	8	11	25	8	51	0	7	16
ENSMUSG00000115329	3	0	13	12	1	25	2	1	6
ENSMUSG00000115334	0	0	0	0	0	0	0	0	0
ENSMUSG00000115340	4	3	8	8	4	20	0	0	0
ENSMUSG00000115353	0	0	1	0	0	0	0	0	0
ENSMUSG00000115362	0	0	0	0	0	0	0	0	0
ENSMUSG00000115375	0	0	0	0	0	0	0	0	0
ENSMUSG00000115387	0	1	0	0	0	0	0	0	0
ENSMUSG00000115399	0	0	4	2	0	23	0	1	0
ENSMUSG00000115405	0	1	0	0	0	2	0	0	0
ENSMUSG00000115413	0	0	0	0	0	1	0	0	0
ENSMUSG00000115414	75	319	36	192	171	464	68	202	2
ENSMUSG00000115417	5	0	17	4	0	10	0	10	6
ENSMUSG00000115422	0	0	0	0	0	1	0	0	0
ENSMUSG00000115427	0	0	0	0	0	0	0	0	0
ENSMUSG00000115446	0	0	0	0	0	0	0	0	0
ENSMUSG00000115471	7	0	10	1	0	7	0	4	6
ENSMUSG00000115472	1	0	0	0	0	0	0	0	0
ENSMUSG00000115483	1	3	5	21	9	4	0	3	13
ENSMUSG00000115505	2	6	4	1	3	0	4	4	2
ENSMUSG00000115518	0	0	0	0	0	0	0	0	1
ENSMUSG00000115521	0	0	0	0	0	0	0	0	0
ENSMUSG00000115539	0	0	0	0	0	0	0	0	0
ENSMUSG00000115541	12	0	2	3	0	2	12	4	8
ENSMUSG00000115564	0	0	11	7	6	9	4	2	1
ENSMUSG00000115589	0	0	0	0	0	0	0	0	0
ENSMUSG00000115594	0	0	0	0	0	0	0	0	0
ENSMUSG00000115598	0	0	1	0	0	0	0	0	0
ENSMUSG00000115618	0	0	0	1	0	0	0	0	0
ENSMUSG00000115620	9	5	2	2	18	9	0	14	24
ENSMUSG00000115633	0	0	0	1	0	0	0	0	0
ENSMUSG00000115647	0	0	3	0	0	10	0	5	7
ENSMUSG00000115684	0	1	0	0	0	0	0	7	4
ENSMUSG00000115685	3	0	23	15	13	11	12	14	9
ENSMUSG00000115686	25	2	26	76	47	83	30	31	21
ENSMUSG00000115693	0	0	0	1	0	0	0	0	0
ENSMUSG00000115716	0	0	0	1	0	0	0	0	0
ENSMUSG00000115723	0	0	0	0	0	0	0	0	0
ENSMUSG00000115733	0	1	0	0	0	0	0	0	0
ENSMUSG00000115759	202	800	71	478	360	1243	239	509	15
ENSMUSG00000115762	5	30	14	21	5	25	0	33	3
ENSMUSG00000115775	0	0	0	1	0	0	0	0	0
ENSMUSG00000115793	0	4	10	8	8	34	3	15	16
ENSMUSG00000115817	5	2	2	3	0	10	0	7	18
ENSMUSG00000115826	0	0	0	0	0	0	0	0	0
ENSMUSG00000115827	0	0	0	0	0	0	0	0	0
ENSMUSG00000115833	0	0	5	3	1	16	0	2	7
ENSMUSG00000115868	0	0	0	0	0	0	0	0	1
ENSMUSG00000115869	0	10	0	7	5	5	7	6	12
ENSMUSG00000115888	0	0	0	0	0	0	0	0	0
ENSMUSG00000115898	2	2	13	12	0	80	0	2	14
ENSMUSG00000115902	0	1	14	6	0	8	2	0	2
ENSMUSG00000115920	5	2	5	6	13	0	7	2	2
ENSMUSG00000115925	0	0	0	1	0	0	0	0	0
ENSMUSG00000115928	0	0	0	0	0	0	0	0	0
ENSMUSG00000115936	0	2	0	0	0	0	10	7	2
ENSMUSG00000115975	21	7	25	70	14	182	7	9	22
ENSMUSG00000116007	0	0	0	1	0	0	0	0	0
ENSMUSG00000116016	1	0	0	0	0	0	0	0	0
ENSMUSG00000116056	9	12	7	24	6	15	0	5	0
ENSMUSG00000116113	0	1	0	0	0	0	0	0	0
ENSMUSG00000116116	0	0	1	0	0	0	0	0	0
ENSMUSG00000116120	0	0	0	0	0	0	0	1	0
ENSMUSG00000116155	0	0	0	0	0	0	0	0	0
ENSMUSG00000116160	1	0	0	0	0	0	0	0	0
ENSMUSG00000116185	8	5	22	23	2	56	12	3	27
ENSMUSG00000116188	0	0	1	0	0	0	0	0	0
ENSMUSG00000116289	0	0	0	0	0	0	0	1	0
ENSMUSG00000116291	134	103	31	79	126	69	0	1	1
ENSMUSG00000116303	0	0	0	0	0	0	0	0	0
ENSMUSG00000116308	0	0	0	0	1	0	0	0	0
ENSMUSG00000116324	7	11	0	9	0	2	0	2	0
ENSMUSG00000116347	0	0	0	0	0	0	0	0	1
ENSMUSG00000116397	7	2	8	9	5	35	0	0	8
ENSMUSG00000116416	0	0	0	0	0	0	0	1	0
ENSMUSG00000116424	0	0	0	0	0	0	0	0	0
ENSMUSG00000116450	18	23	30	30	10	94	13	10	13
ENSMUSG00000116469	0	0	0	0	0	0	0	0	0
ENSMUSG00000116475	0	0	0	0	0	1	0	0	0
ENSMUSG00000116493	0	1	0	0	0	0	0	0	0
ENSMUSG00000116499	1	1	0	0	0	0	0	0	0
ENSMUSG00000116514	0	0	0	0	0	0	0	0	0
ENSMUSG00000116543	0	0	0	0	0	0	0	0	0
ENSMUSG00000116551	0	0	0	0	0	0	0	0	0
ENSMUSG00000116572	0	0	0	0	0	0	0	0	0
ENSMUSG00000116580	1	0	0	0	0	0	0	0	0
ENSMUSG00000116581	0	3	9	3	0	0	8	9	0
ENSMUSG00000116600	0	0	0	0	0	0	0	0	1
ENSMUSG00000116606	0	2	5	2	0	10	0	7	52
ENSMUSG00000116610	0	0	0	0	0	0	0	0	0
ENSMUSG00000116614	0	0	0	0	1	0	0	0	0
ENSMUSG00000116617	4	10	3	2	0	0	0	8	0
ENSMUSG00000116624	1	9	1	4	6	21	9	0	5
ENSMUSG00000116626	18	16	37	67	12	241	26	7	37
ENSMUSG00000116648	0	0	0	0	0	0	1	0	0
ENSMUSG00000116697	4	0	2	0	3	0	0	0	0
ENSMUSG00000116703	0	0	1	0	0	0	0	0	0
ENSMUSG00000116704	13	224	170	4	11	90	12	5	4
ENSMUSG00000116707	0	2	4	23	8	21	0	6	23
ENSMUSG00000116765	0	0	0	0	1	0	0	0	0
ENSMUSG00000116766	0	0	0	1	0	0	0	0	0
ENSMUSG00000116768	0	0	0	0	0	0	0	0	0
ENSMUSG00000116771	0	0	2	0	0	0	0	2	0
ENSMUSG00000116776	0	0	0	0	0	0	0	0	0
ENSMUSG00000116781	2	0	11	23	0	23	4	11	3
ENSMUSG00000116796	0	1	10	7	0	16	13	4	2
ENSMUSG00000116820	0	0	0	0	0	2	0	0	0
ENSMUSG00000116825	43	20	24	29	36	23	32	27	30
ENSMUSG00000116838	7	2	10	34	0	33	5	9	5
ENSMUSG00000116848	2	0	0	0	0	0	0	0	1
ENSMUSG00000116875	1	4	1	1	3	6	48	3	2
ENSMUSG00000116876	0	0	0	0	0	1	0	0	0
ENSMUSG00000116884	12	4	7	8	2	0	4	9	21
ENSMUSG00000116896	0	0	0	0	0	0	0	0	0
ENSMUSG00000116919	0	2	2	12	0	6	0	6	6
ENSMUSG00000116921	0	0	3	14	0	7	10	0	0
ENSMUSG00000116924	0	1	0	0	0	0	0	0	0
ENSMUSG00000116925	1	0	0	0	0	0	0	0	0
ENSMUSG00000116926	7	9	11	0	2	18	0	0	0
ENSMUSG00000116927	0	0	0	0	3	0	0	0	0
ENSMUSG00000116945	1	0	0	0	0	0	0	0	0
ENSMUSG00000116958	1	0	0	0	0	0	0	0	0
ENSMUSG00000116972	86	6	10	42	11	1	45	54	5
ENSMUSG00000116975	9	10	23	39	19	106	14	22	37
ENSMUSG00000116977	0	0	0	0	0	0	0	0	0
ENSMUSG00000116987	0	0	15	2	2	5	16	0	2
ENSMUSG00000116997	0	0	0	0	0	0	0	0	0
ENSMUSG00000117002	1	0	0	0	0	0	0	0	0
ENSMUSG00000117035	0	0	0	0	0	0	0	0	0
ENSMUSG00000117054	0	0	0	1	0	0	0	0	0
ENSMUSG00000117062	1	0	0	0	0	0	0	0	0
ENSMUSG00000117072	0	0	0	1	0	0	0	0	0
ENSMUSG00000117111	0	0	0	1	0	0	0	0	0
ENSMUSG00000117117	0	0	0	0	1	0	0	0	0
ENSMUSG00000117125	0	0	0	0	0	0	0	0	0
ENSMUSG00000117128	0	0	0	0	0	1	0	0	0
ENSMUSG00000117167	2	5	3	3	0	1	3	1	3
ENSMUSG00000117176	0	0	0	0	1	0	0	0	0
ENSMUSG00000117190	0	0	0	0	0	0	0	0	0
ENSMUSG00000117193	0	0	0	0	0	0	0	0	0
ENSMUSG00000117250	0	0	4	2	0	5	0	6	9
ENSMUSG00000117254	0	0	0	0	0	0	0	0	1
ENSMUSG00000117271	0	0	0	1	0	0	0	0	0
ENSMUSG00000117282	0	0	0	0	0	0	0	0	0
ENSMUSG00000117286	0	0	0	0	0	0	2	0	0
ENSMUSG00000117300	64	34	55	94	0	25	1	42	0
ENSMUSG00000117313	11	0	20	11	10	12	4	7	24
ENSMUSG00000117334	0	0	0	0	0	0	0	0	0
ENSMUSG00000117343	0	0	0	0	0	0	0	0	0
ENSMUSG00000117353	0	0	0	0	0	0	0	0	0
ENSMUSG00000117356	0	0	3	2	22	3	0	2	5
ENSMUSG00000117372	1	4	0	19	6	40	0	1	7
ENSMUSG00000117379	0	0	0	1	0	0	0	0	0
ENSMUSG00000117390	4	6	25	3	2	50	0	2	19
ENSMUSG00000117402	0	0	0	0	0	0	0	0	0
ENSMUSG00000117403	0	0	0	0	1	0	0	0	0
ENSMUSG00000117417	0	5	14	17	2	36	0	0	2
ENSMUSG00000117425	1	0	0	0	0	0	0	0	0
ENSMUSG00000117458	1	0	0	0	0	0	0	0	0
ENSMUSG00000117462	0	0	0	0	0	0	0	1	0
ENSMUSG00000117473	0	0	0	0	0	0	0	0	0
ENSMUSG00000117475	0	0	1	0	0	0	0	0	0
ENSMUSG00000117485	0	0	0	0	0	1	0	0	0
ENSMUSG00000117490	0	1	2	0	0	18	3	0	4
ENSMUSG00000117492	0	0	0	0	0	1	0	0	0
ENSMUSG00000117503	0	0	0	1	0	0	0	0	0
ENSMUSG00000117531	0	0	0	0	0	0	0	0	0
ENSMUSG00000117540	0	0	0	0	0	0	0	0	0
ENSMUSG00000117546	0	0	11	10	0	18	1	7	8
ENSMUSG00000117557	2	0	26	7	12	9	0	3	14
ENSMUSG00000117583	0	0	0	0	0	0	0	0	0
ENSMUSG00000117594	0	0	0	0	0	0	1	0	0
ENSMUSG00000117597	0	1	7	15	0	26	19	4	4
ENSMUSG00000117603	0	0	0	0	0	0	0	0	1
ENSMUSG00000117604	0	0	0	0	0	0	0	0	0
ENSMUSG00000117605	0	0	0	0	0	1	8	16	0
ENSMUSG00000117606	0	1	0	0	0	0	0	0	0
ENSMUSG00000117609	0	1	0	0	0	0	0	0	0
ENSMUSG00000117614	2	0	0	6	5	0	12	5	0
ENSMUSG00000117619	4	4	2	14	4	29	0	3	0
ENSMUSG00000117627	0	1	2	1	0	0	1	0	0
ENSMUSG00000117635	0	0	0	0	0	1	0	0	0
ENSMUSG00000117643	0	0	0	0	0	1	0	0	0
ENSMUSG00000117652	0	0	0	0	0	1	0	0	0
ENSMUSG00000117653	4	9	0	10	0	23	0	0	4
ENSMUSG00000117669	0	0	0	1	0	0	0	0	0
ENSMUSG00000117695	0	0	0	0	1	0	0	0	0
ENSMUSG00000117698	0	21	25	12	10	12	15	12	18
ENSMUSG00000117700	0	0	1	0	0	0	0	0	0
ENSMUSG00000117711	0	0	0	6	8	8	0	3	2
ENSMUSG00000117722	0	0	0	0	0	0	0	0	0
ENSMUSG00000117730	34	72	30	0	29	24	0	0	0
ENSMUSG00000117732	14	6	0	0	0	3	10	2	5
ENSMUSG00000117738	0	0	0	0	0	0	0	0	0
ENSMUSG00000117739	0	0	0	0	0	0	1	0	0
ENSMUSG00000117743	1	0	0	0	0	0	0	0	0
ENSMUSG00000117745	5	2	0	9	4	14	0	2	9
ENSMUSG00000117760	0	0	0	0	0	1	0	0	0
ENSMUSG00000117769	0	0	0	0	0	0	0	0	1
ENSMUSG00000117779	0	0	0	0	0	1	0	0	1
ENSMUSG00000117785	0	19	22	2	0	24	0	0	0
ENSMUSG00000117786	1	1	85	81	2	74	4	38	1
ENSMUSG00000117796	0	0	0	0	1	0	0	0	0
ENSMUSG00000117808	0	2	0	0	2	9	8	5	0
ENSMUSG00000117813	3	148	2	181	154	91	127	156	2
ENSMUSG00000117822	89	83	86	60	66	41	2259	59	58
ENSMUSG00000117824	0	0	15	0	20	13	0	0	0
ENSMUSG00000117841	0	0	0	0	0	0	0	0	0
ENSMUSG00000117847	0	0	0	0	0	0	0	0	0
ENSMUSG00000117856	4	27	38	1	2	10	0	2	1
ENSMUSG00000117869	1125	550	962	1074	815	836	1184	896	2413
ENSMUSG00000117874	1	0	0	0	0	0	0	0	0
ENSMUSG00000117879	0	0	0	0	0	0	0	1	0
ENSMUSG00000117889	0	0	0	1	0	0	0	0	0
ENSMUSG00000117916	0	1	0	0	0	0	0	0	0
ENSMUSG00000117944	0	0	0	0	0	0	0	0	0
ENSMUSG00000117948	0	0	0	0	0	0	0	0	2
ENSMUSG00000117963	0	0	0	0	0	0	4	0	0
ENSMUSG00000117966	0	0	0	4	0	6	9	0	0
ENSMUSG00000117980	0	0	0	0	0	4	15	9	6
ENSMUSG00000117986	0	0	0	0	0	0	0	1	0
ENSMUSG00000117988	10	0	13	6	0	8	3	3	17
ENSMUSG00000118007	0	0	0	0	0	0	0	0	1
ENSMUSG00000118012	209	54	0	66	32	30	39	49	53
ENSMUSG00000118015	0	0	1	0	0	0	0	0	0
ENSMUSG00000118020	0	0	0	0	0	1	0	0	0
ENSMUSG00000118032	2	4	4	5	10	2	7	0	7
ENSMUSG00000118041	0	0	0	0	0	0	0	0	0
ENSMUSG00000118057	0	0	0	0	0	0	1	0	0
ENSMUSG00000118064	8	0	5	13	9	26	1	9	22
ENSMUSG00000118089	0	0	0	0	0	0	0	0	0
ENSMUSG00000118118	0	0	0	0	0	0	0	0	0
ENSMUSG00000118140	0	0	0	1	0	0	0	0	0
ENSMUSG00000118164	0	0	0	0	1	0	0	0	0
ENSMUSG00000118171	22	12	0	38	17	0	0	16	0
ENSMUSG00000118193	0	0	1	0	0	0	0	0	0
ENSMUSG00000118199	0	0	0	1	0	0	0	0	0
ENSMUSG00000118204	0	0	0	0	0	0	1	0	0
ENSMUSG00000118225	0	0	0	0	0	0	0	0	0
ENSMUSG00000118241	19	1	3	1	23	0	0	11	0
ENSMUSG00000118254	0	0	0	0	0	0	0	0	0
ENSMUSG00000118265	0	0	0	0	0	0	0	0	0
ENSMUSG00000118272	0	0	0	0	0	0	0	0	0
ENSMUSG00000118274	0	0	0	0	0	2	0	0	0
ENSMUSG00000118277	0	0	0	0	0	1	0	0	0
ENSMUSG00000118297	0	0	0	0	0	0	0	0	0
ENSMUSG00000118298	0	0	0	0	0	0	0	0	0
ENSMUSG00000118310	0	0	1	0	0	0	0	0	0
ENSMUSG00000118316	0	0	0	0	0	0	0	0	0
ENSMUSG00000118322	0	0	0	0	0	0	1	0	0
ENSMUSG00000118326	0	0	0	0	0	0	0	0	0
ENSMUSG00000118332	5	6	1	5	1	1	0	5	6
ENSMUSG00000118342	0	0	0	0	0	0	1	0	0
ENSMUSG00000118370	0	0	0	0	1	0	0	0	0
ENSMUSG00000118376	1	0	0	0	0	0	0	0	0
ENSMUSG00000118384	1	0	0	0	0	0	0	0	0
ENSMUSG00000118393	0	0	0	0	0	0	0	0	0
ENSMUSG00000118403	0	1	0	0	0	0	0	0	0
ENSMUSG00000118404	0	0	0	0	0	0	0	0	0
ENSMUSG00000118408	0	0	0	1	0	0	0	0	0
ENSMUSG00000118423	6	13	0	17	9	38	4	8	11
ENSMUSG00000118449	11	20	6	5	15	24	25	0	10
ENSMUSG00000118483	0	0	1	0	0	0	0	0	0
ENSMUSG00000118496	0	0	0	0	1	0	0	0	0
ENSMUSG00000118497	0	0	0	0	0	0	1	0	0
ENSMUSG00000118501	1	8	9	25	2	45	5	4	11
ENSMUSG00000118510	0	0	0	0	0	0	2	0	0
ENSMUSG00000118534	0	0	0	1	0	0	0	0	0
ENSMUSG00000118535	0	0	0	0	0	1	0	0	0
ENSMUSG00000118536	0	0	0	0	0	0	0	0	0
ENSMUSG00000118555	0	0	3	2	3	12	0	0	12
ENSMUSG00000118557	6	6	0	4	0	19	8	0	20
ENSMUSG00000118561	0	0	0	0	0	1	0	0	0
ENSMUSG00000118571	0	0	0	1	0	0	0	0	0
ENSMUSG00000118572	0	0	0	0	0	0	0	1	0
ENSMUSG00000118576	0	0	0	0	0	0	0	0	1
ENSMUSG00000118610	0	0	0	1	0	0	0	0	0
ENSMUSG00000118619	5	5	0	9	4	9	4	1	0
ENSMUSG00000118633	0	0	0	0	0	0	0	0	0
ENSMUSG00000118650	0	0	0	0	1	0	0	0	0
ENSMUSG00000118663	418	302	358	386	375	330	367	318	493
ENSMUSG00000118676	0	0	0	0	0	0	0	0	0
ENSMUSG00000118738	0	0	0	1	0	0	0	0	0
ENSMUSG00000118741	0	0	0	0	0	0	0	0	0
ENSMUSG00000118743	0	0	0	0	0	0	0	1	0
ENSMUSG00000118744	1	0	0	0	1	0	2	0	0
ENSMUSG00000118762	0	0	0	0	0	0	0	0	0
ENSMUSG00000118773	0	0	0	0	1	0	0	0	0
ENSMUSG00000118820	0	0	0	0	0	0	0	0	0
ENSMUSG00000118833	0	0	0	0	0	1	0	0	0
ENSMUSG00000118838	0	0	0	0	0	0	0	0	1
ENSMUSG00000118841	23	28	43	41	1331	557	50	1149	107
ENSMUSG00000118856	0	0	0	0	0	0	0	0	0
ENSMUSG00000118871	0	0	0	0	0	0	0	0	1
ENSMUSG00000118886	0	0	0	0	0	0	0	0	0
ENSMUSG00000118897	0	0	0	0	0	0	0	0	0
ENSMUSG00000118917	0	1	0	0	0	0	0	0	0
ENSMUSG00000118923	0	0	0	0	0	0	0	0	1
ENSMUSG00000118926	0	0	0	0	0	0	0	0	0
ENSMUSG00000118970	0	1	0	0	0	0	0	0	0
ENSMUSG00000118977	0	0	0	1	0	0	0	0	0
ENSMUSG00000118981	0	0	0	0	0	0	0	0	0
ENSMUSG00000118995	0	1	0	0	0	0	0	0	0
ENSMUSG00000119013	0	2	0	0	2	0	0	0	0
ENSMUSG00000119024	1	0	0	0	0	0	0	0	0
ENSMUSG00000119029	0	0	0	0	0	0	0	0	0
ENSMUSG00000119035	0	0	0	0	1	0	0	0	0
ENSMUSG00000119048	0	0	0	0	0	0	0	0	0
ENSMUSG00000119053	0	0	0	0	0	0	0	0	1
ENSMUSG00000119069	0	0	0	0	0	0	0	0	0
ENSMUSG00000119101	0	0	0	0	0	0	0	0	0
ENSMUSG00000119126	0	0	0	0	0	0	0	0	0
ENSMUSG00000119127	0	1	0	0	0	0	0	0	0
ENSMUSG00000119142	20	7	14	17	17	6	15	13	13
ENSMUSG00000119145	0	0	0	0	0	0	0	1	0
ENSMUSG00000119153	0	0	0	0	0	1	0	0	0
ENSMUSG00000119208	0	0	0	0	0	0	3	0	0
ENSMUSG00000119221	0	0	0	0	0	0	0	0	0
ENSMUSG00000119257	0	0	0	0	0	0	0	1	0
ENSMUSG00000119278	0	0	0	0	0	1	0	0	0
ENSMUSG00000119287	0	0	0	0	0	0	1	0	0
ENSMUSG00000119288	0	0	0	1	0	0	0	0	0
ENSMUSG00000119317	1	0	0	0	0	0	0	0	1
ENSMUSG00000119338	0	0	0	0	0	1	0	0	0
ENSMUSG00000119343	0	0	0	0	0	0	0	1	0
ENSMUSG00000119378	0	0	0	0	0	0	0	1	0
ENSMUSG00000119387	0	0	0	0	0	0	0	0	0
ENSMUSG00000119434	0	0	0	0	0	0	0	0	0
ENSMUSG00000119447	0	0	0	0	0	0	1	0	0
ENSMUSG00000119499	0	0	0	1	0	0	0	0	0
ENSMUSG00000119520	38	67	56	91	90	98	92	108	151
ENSMUSG00000119556	0	0	0	0	0	1	0	0	0
ENSMUSG00000119558	0	0	0	0	0	0	1	0	1
ENSMUSG00000119562	0	0	0	0	0	0	0	0	0
ENSMUSG00000119563	0	0	0	0	0	0	0	0	1
ENSMUSG00000119576	0	0	0	0	0	0	0	0	0
ENSMUSG00000119608	0	0	0	0	1	0	0	0	0
ENSMUSG00000119617	0	0	0	0	0	0	0	0	0
ENSMUSG00000119641	0	0	0	1	0	0	0	0	0
ENSMUSG00000119687	0	0	0	0	0	0	0	0	0
ENSMUSG00000119695	0	0	0	0	0	0	0	0	0
ENSMUSG00000119723	0	0	0	0	0	1	0	0	0
ENSMUSG00000119728	0	0	0	0	0	0	0	0	0
ENSMUSG00000119735	0	0	0	0	0	1	0	0	0
ENSMUSG00000119742	0	0	0	0	0	0	0	0	0
ENSMUSG00000119756	1	0	0	0	0	0	0	0	0
ENSMUSG00000119771	0	0	0	1	0	0	0	0	0
